Id,Area,Bedrooms,Bathrooms,Floors,YearBuilt,Location,Condition,Garage,Price
-1.7311849985632313,-1.101470649930901,1.4017905239852886,1.3055682139743032,1.2441506527764599,0.23815547712490084,-1.2743322978265461,-1.3162672311127874,-0.96269531711912,-1.4030910190366865
-1.729452947539156,1.1474854344303265,1.4017905239852886,1.3055682139743032,1.2441506527764599,-0.09594152141365539,-1.2743322978265461,-1.3162672311127874,-0.96269531711912,-0.4077253044579511
-1.7277208965150808,0.6223171180272925,-0.7045814128821624,-0.4983256913442504,1.2441506527764599,-0.6527698523112492,-1.2743322978265461,0.46007181222430765,-0.96269531711912,-0.9803557672105205
-1.7259888454910055,-1.4057593509056001,0.6996665450294717,-0.4983256913442504,0.008034753346296084,-1.6550608479269178,0.4864031741272309,-0.4280977094442399,1.0387502486170963,-1.0625891664504346
-1.7242567944669303,1.6525737857944207,-1.4067053918379795,1.3055682139743032,0.008034753346296084,0.37736255984929923,-1.2743322978265461,-0.4280977094442399,1.0387502486170963,0.3559822013405968
-1.722524743442855,0.8941689524006278,-1.4067053918379795,-0.4983256913442504,-1.2280811460838679,-1.543695181747399,1.3667709101041194,1.3482413338928552,-0.96269531711912,-1.608102798528714
-1.7207926924187797,0.6833293194917627,-1.4067053918379795,-1.4002726440035271,0.008034753346296084,-0.3743556868624523,-0.3939645618496576,1.3482413338928552,1.0387502486170963,-0.32188066996143944
-1.7190606413947045,0.48870811988357943,-0.7045814128821624,1.3055682139743032,-1.2280811460838679,-1.014708267394685,0.4864031741272309,0.46007181222430765,1.0387502486170963,0.20703503013085528
-1.7173285903706292,-1.665254283716511,-0.7045814128821624,-0.4983256913442504,-1.2280811460838679,-0.8198183515805272,-0.3939645618496576,1.3482413338928552,1.0387502486170963,0.41685214070581006
-1.715596539346554,-0.46431791311839676,-0.0024574339263453726,0.40362126131502635,-1.2280811460838679,1.0733979734712915,-1.2743322978265461,1.3482413338928552,-0.96269531711912,-0.71393127752313
-1.7138644883224787,-1.1717505275671896,-1.4067053918379795,1.3055682139743032,0.008034753346296084,-0.40219710340733195,0.4864031741272309,1.3482413338928552,1.0387502486170963,0.41977224777201666
-1.7121324372984033,0.08093036832357665,0.6996665450294717,1.3055682139743032,1.2441506527764599,0.4608868094839383,1.3667709101041194,-1.3162672311127874,1.0387502486170963,-1.4855777113306705
-1.710400386274328,0.11336723492494051,0.6996665450294717,0.40362126131502635,0.008034753346296084,-1.6829022644717975,-1.2743322978265461,1.3482413338928552,-0.96269531711912,1.1299408388845762
-1.7086683352502527,-0.8512433932918084,-1.4067053918379795,-1.4002726440035271,-1.2280811460838679,1.18476363965081,-0.3939645618496576,0.46007181222430765,-0.96269531711912,-0.5005137871081807
-1.7069362842261775,0.848602877889188,-1.4067053918379795,0.40362126131502635,-1.2280811460838679,0.23815547712490084,1.3667709101041194,-0.4280977094442399,1.0387502486170963,-0.20205134455314075
-1.7052042332021022,1.413931124370101,-1.4067053918379795,1.3055682139743032,0.008034753346296084,-0.8476597681254069,-1.2743322978265461,1.3482413338928552,-0.96269531711912,1.1411038256246597
-1.703472182178027,0.47712352466880664,-0.7045814128821624,-1.4002726440035271,-1.2280811460838679,-1.627219431382038,1.3667709101041194,-0.4280977094442399,1.0387502486170963,-1.1894383279286722
-1.7017401311539517,-1.399580900124388,-0.7045814128821624,-0.4983256913442504,-1.2280811460838679,-1.1817567666639632,-1.2743322978265461,1.3482413338928552,1.0387502486170963,1.3318334953393423
-1.7000080801298765,-0.9300186407522636,-0.7045814128821624,-0.4983256913442504,0.008034753346296084,1.4353363885547274,0.4864031741272309,0.46007181222430765,-0.96269531711912,1.6342038878714615
-1.6982760291058012,0.20990552838138057,1.4017905239852886,-0.4983256913442504,0.008034753346296084,1.5188606381893663,-1.2743322978265461,-1.3162672311127874,-0.96269531711912,-1.1539664449422744
-1.696543978081726,-0.1847430152685464,0.6996665450294717,1.3055682139743032,0.008034753346296084,-0.7362941019458883,0.4864031741272309,0.46007181222430765,1.0387502486170963,1.6597213538329099
-1.6948119270576507,0.3558714280875179,0.6996665450294717,0.40362126131502635,-1.2280811460838679,-0.8476597681254069,-1.2743322978265461,-1.3162672311127874,-0.96269531711912,0.6227830121368914
-1.6930798760335755,-1.0126554199509763,-0.0024574339263453726,-1.4002726440035271,-1.2280811460838679,-0.9590254343049257,-1.2743322978265461,1.3482413338928552,-0.96269531711912,0.6234234817164682
-1.6913478250095002,-0.3708688450525628,-0.7045814128821624,-0.4983256913442504,1.2441506527764599,0.40520397639417893,-0.3939645618496576,1.3482413338928552,1.0387502486170963,-0.3256004593840669
-1.689615773985425,-1.6196882092050713,1.4017905239852886,-1.4002726440035271,1.2441506527764599,-1.7107436810166772,1.3667709101041194,-1.3162672311127874,1.0387502486170963,0.5463572607795814
-1.6878837229613497,0.3458314455680482,1.4017905239852886,1.3055682139743032,0.008034753346296084,-0.06810010486877571,1.3667709101041194,0.46007181222430765,1.0387502486170963,-0.03851811190117031
-1.6861516719372742,0.5551264657816103,0.6996665450294717,-0.4983256913442504,1.2441506527764599,-0.17946577104829445,1.3667709101041194,0.46007181222430765,1.0387502486170963,0.7519805620735777
-1.684419620913199,-0.2990443547209714,-0.7045814128821624,1.3055682139743032,-1.2280811460838679,-0.7641355184907678,-1.2743322978265461,-1.3162672311127874,1.0387502486170963,-0.08864480730161607
-1.6826875698891237,-0.7871419664367323,-0.0024574339263453726,0.40362126131502635,1.2441506527764599,1.379653555464968,-1.2743322978265461,1.3482413338928552,1.0387502486170963,1.48551000971579
-1.6809555188650485,-0.5855700096996854,-0.7045814128821624,1.3055682139743032,-1.2280811460838679,-0.9033426012151663,-1.2743322978265461,-1.3162672311127874,-0.96269531711912,-1.198184175238488
-1.6792234678409732,0.7072708162689598,-1.4067053918379795,1.3055682139743032,0.008034753346296084,-0.2351486041380538,0.4864031741272309,1.3482413338928552,-0.96269531711912,1.3204968219336108
-1.677491416816898,0.980667263337598,-0.7045814128821624,0.40362126131502635,0.008034753346296084,-0.7362941019458883,0.4864031741272309,-1.3162672311127874,1.0387502486170963,0.6853861996863833
-1.6757593657928227,1.2386175834532058,-1.4067053918379795,-1.4002726440035271,-1.2280811460838679,1.630226304368885,-0.3939645618496576,1.3482413338928552,-0.96269531711912,-1.2139679509792478
-1.6740273147687474,-1.2667442083283265,-1.4067053918379795,0.40362126131502635,1.2441506527764599,-0.20730718759317412,-1.2743322978265461,-1.3162672311127874,-0.96269531711912,0.6791660459728652
-1.6722952637446722,0.46476662310638234,-0.0024574339263453726,0.40362126131502635,0.008034753346296084,0.7393009749327353,1.3667709101041194,-0.4280977094442399,1.0387502486170963,-1.5629297915714364
-1.670563212720597,0.11491184762024355,0.6996665450294717,1.3055682139743032,0.008034753346296084,0.488728226028818,1.3667709101041194,1.3482413338928552,-0.96269531711912,1.526380653226079
-1.6688311616965217,-1.3022703003202964,-0.7045814128821624,-1.4002726440035271,1.2441506527764599,-0.12378293795853508,-0.3939645618496576,0.46007181222430765,-0.96269531711912,0.7618191879880952
-1.6670991106724464,0.059305790589334086,-1.4067053918379795,-0.4983256913442504,1.2441506527764599,0.572252475663457,1.3667709101041194,-1.3162672311127874,1.0387502486170963,1.3893129262522188
-1.6653670596483712,-0.1739307264014251,-0.7045814128821624,0.40362126131502635,-1.2280811460838679,0.07110697785562273,-0.3939645618496576,0.46007181222430765,-0.96269531711912,1.214262096584467
-1.663635008624296,-1.5795282791271923,0.6996665450294717,-1.4002726440035271,1.2441506527764599,0.1824726440351415,-1.2743322978265461,-1.3162672311127874,-0.96269531711912,-1.1553197535454482
-1.6619029576002207,-0.1893768533544555,0.6996665450294717,0.40362126131502635,1.2441506527764599,-0.3186728537726929,1.3667709101041194,0.46007181222430765,1.0387502486170963,-0.7389783420984484
-1.6601709065761452,0.415339016856685,1.4017905239852886,0.40362126131502635,1.2441506527764599,-1.1260739335742038,-1.2743322978265461,0.46007181222430765,-0.96269531711912,1.6229395839097502
-1.65843885555207,0.2516100711545627,0.6996665450294717,0.40362126131502635,-1.2280811460838679,0.7114595583878556,0.4864031741272309,-1.3162672311127874,-0.96269531711912,-0.7141302934941849
-1.6567068045279947,-0.7130005570621863,-0.0024574339263453726,0.40362126131502635,-1.2280811460838679,1.2404464727405695,1.3667709101041194,-1.3162672311127874,-0.96269531711912,0.3817131571619041
-1.6549747535039194,-0.6241853270822615,-1.4067053918379795,1.3055682139743032,0.008034753346296084,1.296129305830329,0.4864031741272309,0.46007181222430765,1.0387502486170963,0.3770561834392178
-1.6532427024798442,0.20836091568607754,1.4017905239852886,-1.4002726440035271,-1.2280811460838679,1.4910192216444869,1.3667709101041194,0.46007181222430765,1.0387502486170963,-0.5094984535832624
-1.651510651455769,-1.1671166894812803,-0.0024574339263453726,-1.4002726440035271,0.008034753346296084,1.0733979734712915,-1.2743322978265461,0.46007181222430765,-0.96269531711912,-0.9682773070035843
-1.6497786004316937,1.3343835705619944,-0.7045814128821624,-1.4002726440035271,1.2441506527764599,-0.26299002068293353,-0.3939645618496576,1.3482413338928552,-0.96269531711912,1.5893891096620831
-1.6480465494076184,-1.739395693091057,-1.4067053918379795,0.40362126131502635,0.008034753346296084,1.0455565569264118,-1.2743322978265461,1.3482413338928552,1.0387502486170963,0.8471029592934519
-1.6463144983835432,0.6686554988863838,0.6996665450294717,1.3055682139743032,0.008034753346296084,-0.7362941019458883,-1.2743322978265461,-0.4280977094442399,1.0387502486170963,1.112098152461448
